transaction_id,account_id,merchant_id,idempotency_key,currency,transaction_amount_minor,status,initiated_at,completed_at
TXN-00004229,ACC-000125,MER-00033,IDEMP-00004229,USD,364,COMPLETED,2026-02-04 09:49:01,2026-02-04 09:51:02
TXN-00004230,ACC-000116,MER-00015,IDEMP-00004230,USD,12568,COMPLETED,2026-01-12 21:12:36,2026-01-12 21:14:13
TXN-00004231,ACC-000023,MER-00060,IDEMP-00004231,SGD,17713,COMPLETED,2026-02-04 02:08:09,2026-02-04 02:12:57
TXN-00004232,ACC-000193,MER-00005,IDEMP-00004232,USD,990,COMPLETED,2026-02-15 10:31:54,2026-02-15 10:34:45
TXN-00004233,ACC-000219,MER-00022,IDEMP-00004233,SGD,9974,COMPLETED,2026-01-07 18:09:49,2026-01-07 18:17:04
TXN-00004234,ACC-000267,MER-00080,IDEMP-00004234,USD,4882,COMPLETED,2026-01-25 10:17:15,2026-01-25 10:24:55
TXN-00004235,ACC-000074,MER-00071,IDEMP-00004235,THB,40760,PENDING,2026-02-20 20:50:54,
TXN-00004236,ACC-000080,MER-00026,IDEMP-00004236,USD,20866,COMPLETED,2026-01-06 13:43:05,2026-01-06 13:48:43
TXN-00004237,ACC-000148,MER-00048,IDEMP-00004237,USD,19641,COMPLETED,2026-01-04 16:19:03,2026-01-04 16:26:53
TXN-00004238,ACC-000360,MER-00006,IDEMP-00004238,THB,1904,PENDING,2026-02-22 06:15:42,
TXN-00004239,ACC-000178,MER-00032,IDEMP-00004239,SGD,2715,PENDING,2026-01-28 00:11:19,
TXN-00004240,ACC-000276,MER-00012,IDEMP-00004240,USD,829,COMPLETED,2026-01-08 01:13:16,2026-01-08 01:14:46
TXN-00004241,ACC-000159,MER-00001,IDEMP-00004241,USD,5323,COMPLETED,2026-01-27 10:40:22,2026-01-27 10:49:40
TXN-00004242,ACC-000346,MER-00024,IDEMP-00004242,THB,1007,COMPLETED,2026-02-16 23:42:03,2026-02-16 23:49:01
TXN-00004243,ACC-000352,MER-00037,IDEMP-00004243,SGD,6647,COMPLETED,2026-02-24 06:11:11,2026-02-24 06:15:23
TXN-00004244,ACC-000125,MER-00068,IDEMP-00004244,USD,3843,COMPLETED,2026-01-02 20:09:28,2026-01-02 20:14:26
TXN-00004245,ACC-000361,MER-00040,IDEMP-00004245,USD,1781,CANCELLED,2026-01-20 10:20:03,2026-01-20 10:21:54
TXN-00004246,ACC-000234,MER-00036,IDEMP-00004246,SGD,24587,DECLINED,2026-01-04 06:31:01,2026-01-04 06:40:03
TXN-00004247,ACC-000077,MER-00014,IDEMP-00004247,SGD,6160,COMPLETED,2026-03-01 22:01:55,2026-03-01 22:03:41
TXN-00004248,ACC-000384,MER-00044,IDEMP-00004248,USD,4007,COMPLETED,2026-01-22 17:32:22,2026-01-22 17:39:15
TXN-00004249,ACC-000399,MER-00064,IDEMP-00004249,USD,10275,COMPLETED,2026-01-28 16:27:24,2026-01-28 16:36:58
TXN-00004250,ACC-000104,MER-00039,IDEMP-00004250,THB,5117,COMPLETED,2026-02-01 03:48:21,2026-02-01 03:50:12
TXN-00004251,ACC-000289,MER-00068,IDEMP-00004251,SGD,1714,COMPLETED,2026-02-25 15:20:47,2026-02-25 15:25:53
TXN-00004252,ACC-000441,MER-00039,IDEMP-00004252,SGD,2700,COMPLETED,2026-01-04 00:21:16,2026-01-04 00:27:49
TXN-00004253,ACC-000013,MER-00014,IDEMP-00004253,THB,5780,COMPLETED,2026-02-28 13:22:01,2026-02-28 13:26:28
TXN-00004254,ACC-000245,MER-00007,IDEMP-00004254,USD,1065,COMPLETED,2026-01-30 03:49:53,2026-01-30 03:55:17
TXN-00004255,ACC-000085,MER-00060,IDEMP-00004255,USD,11745,COMPLETED,2026-02-09 08:59:54,2026-02-09 09:05:28
TXN-00004256,ACC-000449,MER-00052,IDEMP-00004256,SGD,1085,COMPLETED,2026-02-19 14:56:07,2026-02-19 15:04:38
TXN-00004257,ACC-000314,MER-00001,IDEMP-00004257,THB,30106,COMPLETED,2026-02-16 18:28:12,2026-02-16 18:37:00
TXN-00004258,ACC-000238,MER-00078,IDEMP-00004258,THB,3425,COMPLETED,2026-02-24 09:32:30,2026-02-24 09:35:28
TXN-00004259,ACC-000098,MER-00066,IDEMP-00004259,THB,2075,COMPLETED,2026-02-10 21:04:11,2026-02-10 21:13:45
TXN-00004260,ACC-000433,MER-00071,IDEMP-00004260,SGD,604,COMPLETED,2026-01-01 23:59:34,2026-01-02 00:04:28
TXN-00004261,ACC-000384,MER-00067,IDEMP-00004261,USD,7042,COMPLETED,2026-02-06 14:15:14,2026-02-06 14:20:54
TXN-00004262,ACC-000111,MER-00073,IDEMP-00004262,SGD,6244,CANCELLED,2026-02-08 18:09:56,2026-02-08 18:12:21
TXN-00004263,ACC-000264,MER-00009,IDEMP-00004263,THB,3250,COMPLETED,2026-02-14 01:10:13,2026-02-14 01:11:05
TXN-00004264,ACC-000246,MER-00051,IDEMP-00004264,THB,2976,PENDING,2026-02-18 05:21:08,
TXN-00004265,ACC-000354,MER-00054,IDEMP-00004265,USD,3524,PENDING,2026-02-06 12:36:32,
TXN-00004266,ACC-000233,MER-00073,IDEMP-00004266,USD,4140,COMPLETED,2026-02-15 13:17:56,2026-02-15 13:26:54
TXN-00004267,ACC-000108,MER-00019,IDEMP-00004267,USD,3355,PENDING,2026-02-14 16:02:54,
TXN-00004268,ACC-000383,MER-00061,IDEMP-00004268,USD,7015,COMPLETED,2026-02-12 05:32:25,2026-02-12 05:39:03
TXN-00004269,ACC-000416,MER-00027,IDEMP-00004269,THB,3304,COMPLETED,2026-01-25 02:06:05,2026-01-25 02:06:31
TXN-00004270,ACC-000402,MER-00020,IDEMP-00004270,USD,9886,COMPLETED,2026-02-23 23:01:15,2026-02-23 23:05:55
TXN-00004271,ACC-000419,MER-00068,IDEMP-00004271,SGD,3286,COMPLETED,2026-02-18 05:36:37,2026-02-18 05:46:33
TXN-00004272,ACC-000049,MER-00020,IDEMP-00004272,USD,23131,COMPLETED,2026-02-04 03:44:44,2026-02-04 03:53:16
TXN-00004273,ACC-000087,MER-00017,IDEMP-00004273,THB,2402,COMPLETED,2026-01-05 06:53:31,2026-01-05 07:00:27
TXN-00004274,ACC-000087,MER-00043,IDEMP-00004274,THB,1530,DECLINED,2026-02-22 03:39:47,2026-02-22 03:49:38
TXN-00004275,ACC-000144,MER-00041,IDEMP-00004275,SGD,2290,COMPLETED,2026-01-25 20:05:20,2026-01-25 20:09:46
TXN-00004276,ACC-000353,MER-00075,IDEMP-00004276,THB,2811,CANCELLED,2026-01-03 21:52:07,2026-01-03 22:00:36
TXN-00004277,ACC-000077,MER-00017,IDEMP-00004277,SGD,5254,DECLINED,2026-02-09 04:58:04,2026-02-09 05:05:25
TXN-00004278,ACC-000284,MER-00066,IDEMP-00004278,SGD,425,COMPLETED,2026-01-14 16:53:05,2026-01-14 17:02:59
TXN-00004279,ACC-000230,MER-00045,IDEMP-00004279,THB,12555,COMPLETED,2026-02-22 03:13:55,2026-02-22 03:14:16
TXN-00004280,ACC-000335,MER-00032,IDEMP-00004280,USD,4980,COMPLETED,2026-03-01 03:29:15,2026-03-01 03:36:17
TXN-00004281,ACC-000404,MER-00061,IDEMP-00004281,SGD,3398,COMPLETED,2026-02-23 22:55:14,2026-02-23 23:04:06
TXN-00004282,ACC-000300,MER-00060,IDEMP-00004282,THB,8366,COMPLETED,2026-02-23 16:15:24,2026-02-23 16:18:53
TXN-00004283,ACC-000037,MER-00058,IDEMP-00004283,USD,3218,COMPLETED,2026-01-17 06:45:37,2026-01-17 06:48:01
TXN-00004284,ACC-000216,MER-00050,IDEMP-00004284,USD,7019,COMPLETED,2026-01-15 10:08:11,2026-01-15 10:13:40
TXN-00004285,ACC-000002,MER-00004,IDEMP-00004285,USD,1123,COMPLETED,2026-01-17 20:59:47,2026-01-17 21:07:14
TXN-00004286,ACC-000331,MER-00055,IDEMP-00004286,USD,13600,COMPLETED,2026-02-18 18:15:08,2026-02-18 18:15:18
TXN-00004287,ACC-000009,MER-00050,IDEMP-00004287,SGD,7414,COMPLETED,2026-02-06 17:52:09,2026-02-06 17:53:00
TXN-00004288,ACC-000100,MER-00067,IDEMP-00004288,THB,1843,PENDING,2026-01-24 12:51:10,
TXN-00004289,ACC-000353,MER-00033,IDEMP-00004289,THB,12432,COMPLETED,2026-01-17 05:09:07,2026-01-17 05:10:27
TXN-00004290,ACC-000336,MER-00004,IDEMP-00004290,THB,9511,CANCELLED,2026-02-15 14:14:13,2026-02-15 14:14:33
TXN-00004291,ACC-000375,MER-00017,IDEMP-00004291,SGD,3965,COMPLETED,2026-01-24 13:59:31,2026-01-24 14:08:23
TXN-00004292,ACC-000136,MER-00026,IDEMP-00004292,SGD,13383,DECLINED,2026-01-16 04:16:10,2026-01-16 04:23:37
TXN-00004293,ACC-000340,MER-00072,IDEMP-00004293,SGD,1017,COMPLETED,2026-01-18 01:48:30,2026-01-18 01:55:45
TXN-00004294,ACC-000359,MER-00007,IDEMP-00004294,THB,618,COMPLETED,2026-01-18 07:07:28,2026-01-18 07:08:00
TXN-00004295,ACC-000224,MER-00053,IDEMP-00004295,THB,1585,COMPLETED,2026-01-24 16:36:12,2026-01-24 16:41:03
TXN-00004296,ACC-000120,MER-00019,IDEMP-00004296,THB,7746,COMPLETED,2026-02-10 02:08:32,2026-02-10 02:15:12
TXN-00004297,ACC-000156,MER-00003,IDEMP-00004297,USD,10276,COMPLETED,2026-02-01 06:27:36,2026-02-01 06:35:25
TXN-00004298,ACC-000369,MER-00071,IDEMP-00004298,USD,1558,COMPLETED,2026-01-29 13:26:04,2026-01-29 13:33:50
TXN-00004299,ACC-000146,MER-00054,IDEMP-00004299,USD,2330,COMPLETED,2026-02-12 12:17:32,2026-02-12 12:27:27
TXN-00004300,ACC-000105,MER-00059,IDEMP-00004300,SGD,22261,COMPLETED,2026-01-12 16:04:53,2026-01-12 16:08:56
TXN-00004301,ACC-000100,MER-00057,IDEMP-00004301,THB,4588,DECLINED,2026-02-24 03:49:01,2026-02-24 03:54:38
TXN-00004302,ACC-000278,MER-00041,IDEMP-00004302,USD,9165,COMPLETED,2026-01-22 14:38:25,2026-01-22 14:38:44
TXN-00004303,ACC-000204,MER-00063,IDEMP-00004303,THB,10264,DECLINED,2026-02-17 06:15:23,2026-02-17 06:17:37
TXN-00004304,ACC-000394,MER-00074,IDEMP-00004304,SGD,4524,COMPLETED,2026-01-29 21:13:18,2026-01-29 21:21:20
TXN-00004305,ACC-000178,MER-00055,IDEMP-00004305,SGD,2811,COMPLETED,2026-01-14 23:22:45,2026-01-14 23:27:14
TXN-00004306,ACC-000421,MER-00002,IDEMP-00004306,SGD,17477,COMPLETED,2026-01-04 13:42:48,2026-01-04 13:47:34
TXN-00004307,ACC-000210,MER-00080,IDEMP-00004307,USD,14465,DECLINED,2026-02-15 03:47:18,2026-02-15 03:54:27
TXN-00004308,ACC-000102,MER-00047,IDEMP-00004308,THB,3066,COMPLETED,2026-01-24 04:28:21,2026-01-24 04:32:21
TXN-00004309,ACC-000117,MER-00039,IDEMP-00004309,SGD,6562,COMPLETED,2026-01-18 08:17:52,2026-01-18 08:25:17
TXN-00004310,ACC-000201,MER-00063,IDEMP-00004310,SGD,4753,COMPLETED,2026-01-22 07:11:37,2026-01-22 07:20:16
TXN-00004311,ACC-000049,MER-00023,IDEMP-00004311,USD,8353,COMPLETED,2026-01-05 18:08:14,2026-01-05 18:15:22
TXN-00004312,ACC-000111,MER-00073,IDEMP-00004312,SGD,3815,COMPLETED,2026-02-13 08:51:04,2026-02-13 08:57:54
TXN-00004313,ACC-000227,MER-00006,IDEMP-00004313,SGD,5821,CANCELLED,2026-01-09 19:01:48,2026-01-09 19:06:00
TXN-00004314,ACC-000294,MER-00003,IDEMP-00004314,SGD,2429,COMPLETED,2026-01-03 04:15:17,2026-01-03 04:23:44
TXN-00004315,ACC-000281,MER-00025,IDEMP-00004315,SGD,2067,COMPLETED,2026-01-16 07:20:59,2026-01-16 07:25:26
TXN-00004316,ACC-000245,MER-00025,IDEMP-00004316,USD,10773,COMPLETED,2026-01-31 17:08:48,2026-01-31 17:15:52
TXN-00004317,ACC-000334,MER-00027,IDEMP-00004317,USD,6479,COMPLETED,2026-02-09 22:24:29,2026-02-09 22:31:33
TXN-00004318,ACC-000288,MER-00029,IDEMP-00004318,USD,5669,COMPLETED,2026-02-05 05:29:36,2026-02-05 05:29:47
TXN-00004319,ACC-000166,MER-00005,IDEMP-00004319,SGD,4320,CANCELLED,2026-01-17 08:01:05,2026-01-17 08:01:46
TXN-00004320,ACC-000329,MER-00016,IDEMP-00004320,THB,1570,COMPLETED,2026-01-16 23:18:45,2026-01-16 23:25:34
TXN-00004321,ACC-000316,MER-00068,IDEMP-00004321,SGD,5009,COMPLETED,2026-01-27 14:29:12,2026-01-27 14:31:29
TXN-00004322,ACC-000153,MER-00055,IDEMP-00004322,SGD,1893,COMPLETED,2026-02-19 13:18:33,2026-02-19 13:25:26
TXN-00004323,ACC-000390,MER-00069,IDEMP-00004323,SGD,10993,COMPLETED,2026-01-18 08:01:23,2026-01-18 08:04:00
TXN-00004324,ACC-000215,MER-00053,IDEMP-00004324,THB,9225,PENDING,2026-02-20 06:51:16,
TXN-00004325,ACC-000116,MER-00070,IDEMP-00004325,USD,873,COMPLETED,2026-01-21 12:18:20,2026-01-21 12:20:25
TXN-00004326,ACC-000071,MER-00037,IDEMP-00004326,USD,3458,COMPLETED,2026-02-02 13:11:47,2026-02-02 13:14:46
TXN-00004327,ACC-000380,MER-00056,IDEMP-00004327,SGD,2358,COMPLETED,2026-01-05 16:45:37,2026-01-05 16:46:34
TXN-00004328,ACC-000290,MER-00070,IDEMP-00004328,USD,17938,COMPLETED,2026-02-07 21:50:54,2026-02-07 21:54:22
TXN-00004329,ACC-000321,MER-00039,IDEMP-00004329,THB,4250,PENDING,2026-01-28 00:56:49,
TXN-00004330,ACC-000095,MER-00021,IDEMP-00004330,USD,848,COMPLETED,2026-01-26 06:50:55,2026-01-26 06:54:39
TXN-00004331,ACC-000343,MER-00042,IDEMP-00004331,THB,8440,COMPLETED,2026-01-29 12:41:39,2026-01-29 12:42:06
TXN-00004332,ACC-000047,MER-00007,IDEMP-00004332,THB,2011,COMPLETED,2026-02-01 07:37:44,2026-02-01 07:47:15
TXN-00004333,ACC-000394,MER-00005,IDEMP-00004333,SGD,2712,COMPLETED,2026-01-26 09:34:23,2026-01-26 09:36:14
TXN-00004334,ACC-000248,MER-00034,IDEMP-00004334,USD,2688,COMPLETED,2026-02-22 00:38:14,2026-02-22 00:44:25
TXN-00004335,ACC-000422,MER-00047,IDEMP-00004335,THB,4483,COMPLETED,2026-02-15 08:31:10,2026-02-15 08:31:55
TXN-00004336,ACC-000407,MER-00059,IDEMP-00004336,SGD,35698,COMPLETED,2026-01-29 22:59:21,2026-01-29 23:02:49
TXN-00004337,ACC-000387,MER-00035,IDEMP-00004337,USD,12788,COMPLETED,2026-01-12 07:52:36,2026-01-12 07:58:02
TXN-00004338,ACC-000138,MER-00061,IDEMP-00004338,SGD,5503,CANCELLED,2026-01-21 14:59:21,2026-01-21 15:07:34
TXN-00004339,ACC-000089,MER-00002,IDEMP-00004339,USD,1320,COMPLETED,2026-01-23 05:22:45,2026-01-23 05:30:34
TXN-00004340,ACC-000090,MER-00058,IDEMP-00004340,THB,4798,COMPLETED,2026-01-21 19:39:49,2026-01-21 19:44:24
TXN-00004341,ACC-000248,MER-00001,IDEMP-00004341,USD,4831,COMPLETED,2026-01-27 03:37:49,2026-01-27 03:47:29
TXN-00004342,ACC-000186,MER-00003,IDEMP-00004342,THB,1844,COMPLETED,2026-01-09 08:17:00,2026-01-09 08:23:15
TXN-00004343,ACC-000107,MER-00031,IDEMP-00004343,SGD,6580,COMPLETED,2026-02-21 12:13:52,2026-02-21 12:19:56
TXN-00004344,ACC-000297,MER-00025,IDEMP-00004344,SGD,912,COMPLETED,2026-02-25 13:59:44,2026-02-25 14:08:39
TXN-00004345,ACC-000359,MER-00065,IDEMP-00004345,THB,2525,COMPLETED,2026-02-12 06:37:22,2026-02-12 06:39:14
TXN-00004346,ACC-000240,MER-00052,IDEMP-00004346,USD,1638,COMPLETED,2026-01-09 17:36:39,2026-01-09 17:41:22
TXN-00004347,ACC-000154,MER-00008,IDEMP-00004347,THB,6081,PENDING,2026-01-25 20:59:41,
TXN-00004348,ACC-000005,MER-00051,IDEMP-00004348,THB,18245,COMPLETED,2026-01-29 09:53:40,2026-01-29 10:01:54
TXN-00004349,ACC-000328,MER-00009,IDEMP-00004349,THB,8213,COMPLETED,2026-01-14 21:02:46,2026-01-14 21:05:44
TXN-00004350,ACC-000237,MER-00015,IDEMP-00004350,USD,31382,COMPLETED,2026-01-04 15:41:30,2026-01-04 15:49:34
TXN-00004351,ACC-000390,MER-00010,IDEMP-00004351,SGD,19346,COMPLETED,2026-02-18 14:27:03,2026-02-18 14:33:31
TXN-00004352,ACC-000232,MER-00030,IDEMP-00004352,SGD,3838,COMPLETED,2026-02-07 19:11:27,2026-02-07 19:18:58
TXN-00004353,ACC-000360,MER-00017,IDEMP-00004353,THB,1306,COMPLETED,2026-02-27 16:40:30,2026-02-27 16:48:54
TXN-00004354,ACC-000270,MER-00078,IDEMP-00004354,SGD,9520,COMPLETED,2026-02-25 02:21:47,2026-02-25 02:28:04
TXN-00004355,ACC-000350,MER-00029,IDEMP-00004355,THB,34075,PENDING,2026-02-27 14:51:23,
TXN-00004356,ACC-000363,MER-00027,IDEMP-00004356,THB,15385,COMPLETED,2026-02-15 02:37:21,2026-02-15 02:38:34
TXN-00004357,ACC-000361,MER-00007,IDEMP-00004357,USD,6751,DECLINED,2026-01-09 06:36:27,2026-01-09 06:41:23
TXN-00004358,ACC-000345,MER-00010,IDEMP-00004358,THB,7432,COMPLETED,2026-01-24 23:27:16,2026-01-24 23:29:38
TXN-00004359,ACC-000026,MER-00058,IDEMP-00004359,USD,4123,COMPLETED,2026-02-27 18:38:00,2026-02-27 18:47:36
TXN-00004360,ACC-000215,MER-00037,IDEMP-00004360,THB,3103,COMPLETED,2026-02-20 01:17:59,2026-02-20 01:26:14
TXN-00004361,ACC-000298,MER-00006,IDEMP-00004361,SGD,3839,COMPLETED,2026-02-02 20:11:10,2026-02-02 20:18:42
TXN-00004362,ACC-000443,MER-00032,IDEMP-00004362,SGD,723,COMPLETED,2026-02-22 23:24:31,2026-02-22 23:33:10
TXN-00004363,ACC-000315,MER-00027,IDEMP-00004363,THB,2889,COMPLETED,2026-02-06 16:01:29,2026-02-06 16:05:18
TXN-00004364,ACC-000244,MER-00016,IDEMP-00004364,USD,1653,COMPLETED,2026-01-31 20:03:01,2026-01-31 20:10:41
TXN-00004365,ACC-000317,MER-00022,IDEMP-00004365,USD,1816,COMPLETED,2026-01-24 01:22:34,2026-01-24 01:26:20
TXN-00004366,ACC-000022,MER-00066,IDEMP-00004366,SGD,5156,CANCELLED,2026-01-15 07:13:39,2026-01-15 07:20:03
TXN-00004367,ACC-000417,MER-00039,IDEMP-00004367,USD,336,PENDING,2026-01-08 05:48:34,
TXN-00004368,ACC-000395,MER-00060,IDEMP-00004368,USD,2309,COMPLETED,2026-02-19 11:11:43,2026-02-19 11:14:56
TXN-00004369,ACC-000260,MER-00018,IDEMP-00004369,USD,10911,COMPLETED,2026-01-26 03:41:28,2026-01-26 03:49:42
TXN-00004370,ACC-000291,MER-00006,IDEMP-00004370,USD,8105,COMPLETED,2026-01-06 04:38:27,2026-01-06 04:41:28
TXN-00004371,ACC-000191,MER-00052,IDEMP-00004371,THB,612,PENDING,2026-01-12 16:03:59,
TXN-00004372,ACC-000384,MER-00050,IDEMP-00004372,USD,42303,COMPLETED,2026-01-25 04:23:37,2026-01-25 04:30:40
TXN-00004373,ACC-000241,MER-00001,IDEMP-00004373,THB,17706,COMPLETED,2026-01-22 15:16:08,2026-01-22 15:23:11
TXN-00004374,ACC-000369,MER-00052,IDEMP-00004374,USD,2907,COMPLETED,2026-02-19 13:42:29,2026-02-19 13:49:43
TXN-00004375,ACC-000304,MER-00022,IDEMP-00004375,SGD,3559,CANCELLED,2026-01-18 11:30:31,2026-01-18 11:36:42
TXN-00004376,ACC-000433,MER-00079,IDEMP-00004376,SGD,9071,COMPLETED,2026-01-30 09:25:04,2026-01-30 09:28:02
TXN-00004377,ACC-000245,MER-00014,IDEMP-00004377,USD,4229,COMPLETED,2026-02-06 16:33:56,2026-02-06 16:35:05
TXN-00004378,ACC-000139,MER-00060,IDEMP-00004378,SGD,8126,COMPLETED,2026-01-08 23:58:50,2026-01-09 00:04:25
TXN-00004379,ACC-000269,MER-00017,IDEMP-00004379,SGD,19036,COMPLETED,2026-02-09 23:48:00,2026-02-09 23:54:17
TXN-00004380,ACC-000417,MER-00003,IDEMP-00004380,USD,37616,DECLINED,2026-02-23 14:38:55,2026-02-23 14:39:17
TXN-00004381,ACC-000242,MER-00029,IDEMP-00004381,SGD,3302,COMPLETED,2026-01-04 12:04:46,2026-01-04 12:13:26
TXN-00004382,ACC-000440,MER-00036,IDEMP-00004382,SGD,7510,COMPLETED,2026-01-04 08:35:09,2026-01-04 08:41:47
TXN-00004383,ACC-000011,MER-00005,IDEMP-00004383,SGD,3615,COMPLETED,2026-02-21 03:26:27,2026-02-21 03:28:26
TXN-00004384,ACC-000251,MER-00022,IDEMP-00004384,USD,1444,COMPLETED,2026-01-27 00:43:27,2026-01-27 00:48:56
TXN-00004385,ACC-000016,MER-00016,IDEMP-00004385,SGD,3136,CANCELLED,2026-01-08 01:29:46,2026-01-08 01:37:29
TXN-00004386,ACC-000132,MER-00049,IDEMP-00004386,SGD,5820,PENDING,2026-02-14 20:39:46,
TXN-00004387,ACC-000276,MER-00017,IDEMP-00004387,USD,3740,COMPLETED,2026-02-07 15:43:28,2026-02-07 15:51:16
TXN-00004388,ACC-000269,MER-00049,IDEMP-00004388,SGD,2285,COMPLETED,2026-01-06 09:14:00,2026-01-06 09:17:26
TXN-00004389,ACC-000064,MER-00049,IDEMP-00004389,SGD,2990,COMPLETED,2026-01-23 09:56:20,2026-01-23 09:56:21
TXN-00004390,ACC-000073,MER-00036,IDEMP-00004390,THB,5707,COMPLETED,2026-02-04 11:54:51,2026-02-04 11:59:03
TXN-00004391,ACC-000271,MER-00069,IDEMP-00004391,SGD,7553,DECLINED,2026-01-15 04:00:51,2026-01-15 04:09:47
TXN-00004392,ACC-000111,MER-00035,IDEMP-00004392,SGD,3852,COMPLETED,2026-01-20 00:25:14,2026-01-20 00:26:54
TXN-00004393,ACC-000433,MER-00011,IDEMP-00004393,SGD,2113,CANCELLED,2026-02-04 08:56:13,2026-02-04 09:01:35
TXN-00004394,ACC-000061,MER-00034,IDEMP-00004394,SGD,1321,COMPLETED,2026-01-23 21:07:19,2026-01-23 21:14:33
TXN-00004395,ACC-000295,MER-00062,IDEMP-00004395,THB,1254,COMPLETED,2026-01-05 13:34:41,2026-01-05 13:43:53
TXN-00004396,ACC-000013,MER-00011,IDEMP-00004396,THB,17694,PENDING,2026-02-27 11:34:28,
TXN-00004397,ACC-000037,MER-00002,IDEMP-00004397,USD,685,COMPLETED,2026-01-16 17:05:14,2026-01-16 17:12:52
TXN-00004398,ACC-000200,MER-00058,IDEMP-00004398,USD,4392,COMPLETED,2026-01-24 03:53:13,2026-01-24 04:02:45
TXN-00004399,ACC-000368,MER-00019,IDEMP-00004399,THB,2047,COMPLETED,2026-01-19 14:17:02,2026-01-19 14:18:43
TXN-00004400,ACC-000163,MER-00026,IDEMP-00004400,SGD,2330,COMPLETED,2026-01-02 11:55:36,2026-01-02 12:00:52
TXN-00004401,ACC-000035,MER-00029,IDEMP-00004401,THB,18655,COMPLETED,2026-02-25 17:25:28,2026-02-25 17:27:32
TXN-00004402,ACC-000063,MER-00025,IDEMP-00004402,THB,10510,PENDING,2026-03-01 07:02:47,
TXN-00004403,ACC-000327,MER-00053,IDEMP-00004403,USD,1005,COMPLETED,2026-02-27 05:43:39,2026-02-27 05:51:05
TXN-00004404,ACC-000214,MER-00022,IDEMP-00004404,THB,22023,COMPLETED,2026-02-02 09:26:59,2026-02-02 09:34:52
TXN-00004405,ACC-000398,MER-00051,IDEMP-00004405,THB,3209,CANCELLED,2026-01-16 07:49:17,2026-01-16 07:54:11
TXN-00004406,ACC-000348,MER-00019,IDEMP-00004406,SGD,9635,COMPLETED,2026-01-11 11:25:25,2026-01-11 11:33:05
TXN-00004407,ACC-000046,MER-00066,IDEMP-00004407,SGD,4567,DECLINED,2026-02-13 13:58:53,2026-02-13 14:08:35
TXN-00004408,ACC-000008,MER-00049,IDEMP-00004408,THB,6730,COMPLETED,2026-01-25 15:46:34,2026-01-25 15:47:33
TXN-00004409,ACC-000193,MER-00076,IDEMP-00004409,USD,8171,COMPLETED,2026-02-12 10:27:23,2026-02-12 10:29:45
TXN-00004410,ACC-000102,MER-00005,IDEMP-00004410,THB,1217,COMPLETED,2026-02-05 13:57:43,2026-02-05 14:01:13
TXN-00004411,ACC-000013,MER-00079,IDEMP-00004411,THB,9035,COMPLETED,2026-01-13 12:17:36,2026-01-13 12:21:57
TXN-00004412,ACC-000090,MER-00072,IDEMP-00004412,THB,7655,COMPLETED,2026-02-27 14:08:41,2026-02-27 14:11:40
TXN-00004413,ACC-000417,MER-00080,IDEMP-00004413,USD,15781,CANCELLED,2026-01-01 09:27:27,2026-01-01 09:36:40
TXN-00004414,ACC-000166,MER-00070,IDEMP-00004414,SGD,1393,COMPLETED,2026-02-18 05:26:49,2026-02-18 05:33:59
TXN-00004415,ACC-000409,MER-00039,IDEMP-00004415,USD,4623,COMPLETED,2026-02-14 23:16:41,2026-02-14 23:24:17
TXN-00004416,ACC-000361,MER-00031,IDEMP-00004416,USD,7475,COMPLETED,2026-01-01 08:26:52,2026-01-01 08:34:30
TXN-00004417,ACC-000115,MER-00026,IDEMP-00004417,USD,5928,COMPLETED,2026-01-27 03:47:10,2026-01-27 03:49:19
TXN-00004418,ACC-000291,MER-00058,IDEMP-00004418,USD,1107,COMPLETED,2026-01-18 23:56:30,2026-01-18 23:57:20
TXN-00004419,ACC-000099,MER-00065,IDEMP-00004419,SGD,15910,COMPLETED,2026-01-22 21:53:08,2026-01-22 21:56:19
TXN-00004420,ACC-000357,MER-00060,IDEMP-00004420,SGD,5728,COMPLETED,2026-01-01 03:44:00,2026-01-01 03:47:32
TXN-00004421,ACC-000385,MER-00061,IDEMP-00004421,THB,7978,COMPLETED,2026-02-24 05:46:10,2026-02-24 05:49:41
TXN-00004422,ACC-000137,MER-00025,IDEMP-00004422,SGD,7679,CANCELLED,2026-02-12 20:11:02,2026-02-12 20:13:06
TXN-00004423,ACC-000225,MER-00060,IDEMP-00004423,USD,3375,COMPLETED,2026-01-24 02:02:59,2026-01-24 02:05:41
TXN-00004424,ACC-000349,MER-00037,IDEMP-00004424,USD,17315,COMPLETED,2026-01-09 03:21:35,2026-01-09 03:29:31
TXN-00004425,ACC-000075,MER-00070,IDEMP-00004425,SGD,7153,COMPLETED,2026-01-28 02:57:33,2026-01-28 02:58:27
TXN-00004426,ACC-000207,MER-00053,IDEMP-00004426,THB,2627,COMPLETED,2026-01-31 12:56:10,2026-01-31 12:58:36
TXN-00004427,ACC-000109,MER-00016,IDEMP-00004427,THB,7045,COMPLETED,2026-01-24 23:07:57,2026-01-24 23:11:10
TXN-00004428,ACC-000352,MER-00064,IDEMP-00004428,SGD,4757,COMPLETED,2026-02-06 11:41:24,2026-02-06 11:47:49
TXN-00004429,ACC-000082,MER-00030,IDEMP-00004429,USD,9536,DECLINED,2026-02-25 20:14:05,2026-02-25 20:20:11
